training_id,dataset,query,expected_answer,oracle_agent,agent_tier,cost_usd,latency_sec,cost_normalized,predicted_answer,n_correct_agents,label_status,p_raw,p_cot,p_react,p_debate,p_multiagent,p_self_consistency,soft_label_sum,soft_dominant_agent
train_0852,hotpot,"What  is a 2013 horror omnibus film made up of four episodes by four South Korean directors, that had an actor kownfor his leading roles in the television series ""Shut Up Flower Boy Band"" ?",Horror Stories 2,raw,0.0,3.105e-05,0.9407833750010468,0.0125828217129657,Horror Stories,5,labeled,0.20706614725646028,0.0,0.20214741378411136,0.20376726407543416,0.18759709968557234,0.19942207519842178,0.9999999999999999,raw
train_0853,hotpot,What job do both Ingeborg Bachmann and Jean Toomer have?,poet,react,4.0,0.00057525,7.324300749998656,0.3527409860191317,poet,1,labeled,0.0,0.0,1.0,0.0,0.0,0.0,1.0,react
train_0854,hotpot,"Which opera premiered first, Julietta or La favorite?",La Favorite,raw,0.0,2.55e-05,0.9349904999980936,0.021091811414392,La favorite,6,labeled,0.17256720362326108,0.1721587506056089,0.16439557736230961,0.1686932593267041,0.15647494916986873,0.16571025991224772,1.0000000000000002,raw
train_0855,hotpot,"Christoph Willibald Gluck and Camille Saint-Saëns, have which occupation in common?",composer,raw,0.0,2.625e-05,1.1753150000004098,0.0165704005302528,composer,6,labeled,0.17180916015840758,0.17136885530489293,0.16556301023873068,0.16977957574953503,0.15571717280028272,0.1657622257481511,1.0,raw
train_0856,hotpot, A Hawaiian party named after the taro leaf was tradiotionally eaten where? ,on the floor,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0857,hotpot,Are Moscow Watchdog and Plummer Terrier both breeds of dog?,yes,raw,0.0,2.5199999999999996e-05,1.0402936660102569,0.0153916628492899,yes,6,labeled,0.17178945270517093,0.17128811662309987,0.16557753332292327,0.1701167412902866,0.15568095940339732,0.16554719665512194,0.9999999999999999,raw
train_0858,hotpot,Which member in S.A.D. is a Spanish football team based in Las Palmas was born 18 June 1996?,Alen Halilović,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0859,hotpot,What position did General Musa Khan Akbarzada formerly hold the Pakistani capital of Peshawar?,consulate general,react,4.0,0.0003943499999999,10.85555249999743,0.2276781848099072,Consul General,2,labeled,0.0,0.0,0.519298453699343,0.0,0.4807015463006569,0.0,1.0,react
train_0860,hotpot,"Which city has a larger population, Yangzhou or Chengdu?",Chengdu,raw,0.0,2.64e-05,0.9447428329876856,0.0163995527394707,Chengdu,6,labeled,0.17140496984270678,0.17101730409067573,0.16557311834601218,0.16979626183006494,0.15534818564064976,0.16686016024989073,1.0,raw
train_0861,hotpot,"What game can have more players, Ouija or Onyx?",Ouija,raw,0.0,2.5799999999999997e-05,1.6455958750011632,0.0098028040579049,Ouija,5,labeled,0.20593729828251145,0.0,0.20166421318270925,0.20426805738828746,0.18652252804462519,0.20160790310186671,1.0,raw
train_0862,hotpot,"Where is the Italian luxury vehicle, which was featured in the Italian GT Championship, manufactured?",Bologna,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0863,hotpot,Who played the title animated character Frosty  ,Jackie Vernon,raw,0.0,2.5799999999999997e-05,1.32160454201221,0.0144126026478967,Jackie Vernon,4,labeled,0.2578263349660856,0.25710360404478927,0.0,0.0,0.23362739057467388,0.2514426704144513,1.0,raw
train_0864,hotpot,"""L'Affiche rouge"" is a song from the album ""Les Chansons d'Aragon"" (1961) by Léo Ferré, the affair became known by the name of the ""Affiche rouge"" (""Red Poster"") because the Germans plastered Paris in the spring of 1944 with thousands of red posters denouncing those executed as immigrants and which collection of French movements that fought against the Nazi German occupation of France and against the collaborationist Vichy régime during the Second World War?",French Resistance,cot,1.0,9.255e-05,2.2710928339947714,0.0503098499673842,French Resistance,5,labeled,0.0,0.2073059859565028,0.2005603770528606,0.2048009149313318,0.18852429411623592,0.19880842794306888,1.0,cot
train_0865,hotpot,What long-disctance trail that is part of the Neusiok Trail?,Mountains-to-Sea Trail,multiagent,5.0,0.0015491999999999,21.872146706984495,1.0,Mountains-to-Sea Trail,1,labeled,0.0,0.0,0.0,0.0,1.0,0.0,1.0,multiagent
train_0866,hotpot,"Which professional tennis player has received a higher WTA ranking, Anabel Medina Garrigues or Hsieh Su-wei?",Ana Isabel Medina Garrigues,debate,3.0,0.0003141,9.22630987499724,0.1758481692979509,Anabel Medina Garrigues,2,labeled,0.0,0.0,0.0,0.5047172768922652,0.0,0.49528272310773486,1.0,debate
train_0867,hotpot,"Which English singer is older, George Michael or Philip Oakey?",Philip Oakey,cot,1.0,7.185e-05,2.127535084000556,0.0438926051498213,Philip Oakey,4,labeled,0.0,0.25773411493345255,0.0,0.2559993941546961,0.2342333291730441,0.25203316173880735,1.0,cot
train_0868,hotpot,"J. William Lloyd based his anarchism upon natural law, unlike which proponent of American individualist anarchism?",Benjamin Ricketson Tucker,raw,0.0,2.7299999999999996e-05,1.0274476670019794,0.0161820930025784,Benjamin Tucker,6,labeled,0.17216553607903126,0.17164738682756336,0.16641471051281184,0.17036564221262532,0.15603411080437593,0.1633726135635923,1.0,raw
train_0869,hotpot,"Which Supreme Court case went along with an existing state law to a greater degree, Enmund v. Florida or Gonzales v. Oregon?",Gonzales v. Oregon,raw,0.0,3.0449999999999995e-05,1.426790791010717,0.0178242163491087,Gonzales v. Oregon,5,labeled,0.20746958463330598,0.20647552221262733,0.0,0.20261070802713851,0.1880611489809734,0.19538303614595467,0.9999999999999999,raw
train_0870,hotpot,"""Mad Girl's Love Song"" is a poem written by Sylvia Plath in which year, and was written in the villanelle poetic form and is generally included in the biographical note appended to Plath's novel, ""The Bell Jar"", and was the only novel written by the American writer and poet Platt?",1951,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0871,hotpot,"Who was born first, Renen Schorr or Michael Schultz?",Michael Schultz,debate,3.0,0.0003,10.813352416997075,0.2043735949315348,Michael Schultz,4,labeled,0.0,0.0,0.2526680264014804,0.25732695579843723,0.23764663354904164,0.25235838425104073,1.0,debate
train_0872,hotpot,Who is the father of the 13th president of the University of Oklahoma?,Lyle Boren,debate,3.0,0.0002649,10.973184957998456,0.0776844235252716,Lyle H. Boren,3,labeled,0.0,0.0,0.0,0.34419492471416213,0.3138692760325808,0.34193579925325707,1.0,debate
train_0873,hotpot,Does George Bernard Shaw or E. L. Doctorow write plays?,George Bernard Shaw,cot,1.0,6.18e-05,2.388712083004066,0.0541535226077812,George Bernard Shaw,1,labeled,0.0,1.0,0.0,0.0,0.0,0.0,1.0,cot
train_0874,hotpot,What type of media does Tar Creek and Before Stonewall have in common?,documentary,raw,0.0,2.61e-05,1.1806623329903232,0.0183544303797468,documentary,6,labeled,0.17151888582097652,0.17113755418071888,0.16748535483032556,0.1688441470071305,0.15548182208112937,0.16553223607971917,1.0,raw
train_0875,hotpot,What do Markus Feehily and Ian Gillan have in common?,singer and songwriter,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0876,hotpot,"Which of these Manhattan skyscrapers faces Madison Square Park, The Metropolitan Life Insurance Company Tower or Trump Tower?",The Metropolitan Life Insurance Company Tower,raw,0.0,2.94e-05,1.5111528749985157,0.0148215366001209,The Metropolitan Life Insurance Company Tower,6,labeled,0.17153766609782908,0.17117613737844825,0.16656013392051136,0.16842197082064114,0.15544392000915827,0.16686017177341184,1.0,raw
train_0877,hotpot,"What is a 2012 feature-length documentary film, directed by David Morris and Jacqui Morris, Bitter Jester or McCullin ?",McCullin,raw,0.0,2.865e-05,1.0414202500105605,0.0182548026378667,McCullin,4,labeled,0.260571102707695,0.0,0.24801811466159462,0.25520550409100895,0.2362052785397014,0.0,1.0,raw
train_0878,hotpot,What English ale from a British brewery bought by Green King in 2000 was first brewed to commemorate the 50th anniversary of the MG car factory on 30th November 1979?,Old Speckled Hen,debate,3.0,0.0003269999999999,11.164429625001503,0.1931939028713222,Old Speckled Hen,4,labeled,0.0,0.0,0.2530309860398844,0.2582482637845607,0.23823099620522867,0.2504897539703262,1.0,debate
train_0879,hotpot,"Ateneo de Davao University and Busitema University, are what type of upper education institution?",university,debate,3.0,0.0001862999999999,6.385469207991264,0.1186133129596026,university,1,labeled,0.0,0.0,0.0,1.0,0.0,0.0,1.0,debate
train_0880,hotpot,"Lytton Strachey and Ludwig Renn, are in the literary industry?",yes,raw,0.0,2.565e-05,1.3048375000071246,0.0217308425467022,yes,6,labeled,0.172681530012361,0.17209660388812204,0.16487565191637232,0.1695093216598618,0.15658862056351888,0.16424827195976394,1.0,raw
train_0881,hotpot,"Which American director was also a designer, Richard Whorf or Robert Moore?",Richard Whorf,raw,0.0,2.67e-05,0.8325798750011018,0.0149016324822101,Richard Whorf,4,labeled,0.2532595854798896,0.25255876602733385,0.0,0.2502038591071751,0.0,0.24397778938560144,1.0,raw
train_0882,hotpot,"Sid Avery was an American photographer and director who was best known for capturing the private moments of legendary Hollywood celebrities like which British-American actress, businesswoman, and humanitarian?",Elizabeth Rosemond Taylor,raw,0.0,2.88e-05,1.2505377089983083,0.0187025131502045,Elizabeth Taylor,2,labeled,0.5083276927198458,0.0,0.49167230728015426,0.0,0.0,0.0,1.0,raw
train_0883,hotpot,Which of the following novelists is known for writing about sexuality and emotional health: Gail Godwin or D. H. Lawrence?,David Herbert Lawrence,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0884,hotpot,Were Michael Jackson and Joe Strummer the same nationality?,no,raw,0.0,2.49e-05,1.1192410419898806,0.0171292952223712,no,6,labeled,0.17165799290495387,0.17117863749120585,0.1653470584150721,0.1698432012486992,0.15558885970797343,0.16638425023209558,1.0,raw
train_0885,hotpot,"Mummer, the album by XTC, refers to what kind of folk play?",Mummers' Plays,raw,0.0,2.7e-05,1.2246883749903643,0.0153806716226608,mummers play,4,labeled,0.2625013085273329,0.0,0.2457838341823128,0.0,0.2378866105889254,0.25382824670142895,1.0,raw
train_0886,hotpot,Are the Kids Alright? and The End of America are both what genre of film?,documentary film,raw,0.0,2.655e-05,1.3659194580104668,0.0209889718961223,documentary,2,labeled,0.5244557455577816,0.0,0.0,0.0,0.4755442544422183,0.0,1.0,raw
train_0887,hotpot,"Black Boned Angel was a Wellington-based drone metal project of New Zealand experimental musicians Campbell Kneale, the project takes its name directly from a song by Godflesh an English industrial metal band from Birmingham, disbanded in what year?",2002,raw,0.0,3.1049999999999996e-05,1.051402541997959,0.0102076039252428,2002,5,labeled,0.20416084339739293,0.2038318981890726,0.0,0.20287324786225786,0.18828047473202747,0.20085353581924914,1.0,raw
train_0888,hotpot,"MedStar Georgetown University Hospital and Children's National Medical Center, are both which type of facilities?",hospitals,raw,0.0,2.715e-05,0.9473592499998632,0.018293915504346,hospitals,5,labeled,0.2040179710232843,0.2032215212427543,0.19722578295482143,0.1993864040792039,0.0,0.1961483206999362,1.0000000000000002,raw
train_0889,hotpot,"Who did Brian Kidd coach with alongside Mikel Arteta, who wasn't born in 18 January 1971",Domènec Torrent,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0890,hotpot,"Including them, how many Christian schools are in the same conference as TCU Horned Frogs men's basketball",two,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0891,hotpot,Are both Prince of Songkla University and Asia Pacific College located in the same country?,no,raw,0.0,2.5799999999999997e-05,1.1172938750096364,0.0182803698586459,no,6,labeled,0.17158159523107108,0.17102266540482575,0.16523899211650211,0.16994096382260526,0.15553751622064574,0.1666782672043501,1.0,raw
train_0892,hotpot,Veryan was described as one of Cornwall's loveliest inland villages and as ′a mild tropic garden′  by a poet who passed away in what year ?,1984,debate,3.0,0.00042675,12.04680254199775,0.3195552061102999,1984,4,labeled,0.0,0.0,0.25311469065864567,0.2565090793659031,0.23963563488157577,0.2507405950938754,1.0,debate
train_0893,hotpot,"""The Day I Met Marie"" is a song written by an English songwriter best known as the lead guitarist for what band?",the Shadows,raw,0.0,2.76e-05,0.9024214170058258,0.0172964843015604,The Shadows,6,labeled,0.17128752895098381,0.1709481244614367,0.16660598015169617,0.1696721651598343,0.1552556710614012,0.16623053021464795,1.0000000000000002,raw
train_0894,hotpot,Are Lechenaultia and Iresine native to the same areas?,no,raw,0.0,2.55e-05,0.9717374589963584,0.0156307465980139,no,6,labeled,0.17187584010006154,0.17125904350670054,0.16547908453049254,0.1693004409970045,0.15576297034966122,0.16632262051607963,1.0,raw
train_0895,hotpot,Are Yeager Airport and Albert J. Ellis Airport located in the same country?,yes,raw,0.0,2.565e-05,1.087163042000611,0.0161518843865117,yes,6,labeled,0.1715684943104847,0.17107816717549473,0.16532114404384932,0.17008564655414712,0.15549254044390573,0.16645400747211844,1.0,raw
train_0896,hotpot,Out of Place and American Jobs were both filmed in what country?,United States,raw,0.0,2.5799999999999997e-05,1.094096458007698,0.0120296544971324,United States,6,labeled,0.17104171253845274,0.1707512674616996,0.16683559601359763,0.16963593082949524,0.15495123045434628,0.16678426270240843,0.9999999999999999,raw
train_0897,hotpot,"Republican challenger Rudolph Ely ""Rudy"" Boschwitz defeated what Democratic incumbent in the 1978 United States Senate election in Minnesota?",Wendell Anderson,react,4.0,0.000537,7.226568875004887,0.3075601374570447,Wendell Anderson,2,labeled,0.0,0.0,0.5173040830826993,0.0,0.4826959169173008,0.0,1.0,react
train_0898,hotpot,Orlando Bloom starred alongside a French actress and model in the epic historical drama film Kingdom of Heaven which was released in what year?,2005,raw,0.0,2.76e-05,1.1086450000002517,0.0191010069552579,2005,6,labeled,0.1721624607496462,0.17168593493799286,0.1630628408509084,0.1703915650255709,0.15607687447306795,0.16662032396281362,1.0,raw
train_0899,hotpot,What is a book is written by a RITA Award winning and New York Times best-selling author?,The Paradise Bargain,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0900,hotpot,Germantown is along what policital barrier?,Hudson River,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0901,hotpot,Did the Battle of Pusan Perimeter or the Battle of Peleliu happen first?,Battle of Peleliu,raw,0.0,2.88e-05,1.3499932090053337,0.0161602558707179,Battle of Pusan Perimeter,6,labeled,0.17159884338235823,0.17087964250179186,0.1665081299365242,0.16949163668876238,0.15552017600364532,0.16600157148691808,1.0,raw
train_0902,hotpot,"Which is taller, Tongshanjiabu or Langtang Ri?",Tongshanjiabu,react,4.0,0.00035565,6.440417124991654,0.2977521034785885,Tongshanjiabu,1,labeled,0.0,0.0,1.0,0.0,0.0,0.0,1.0,react
train_0903,hotpot,"Who was born first, Marie Fredriksson or Juha-Pekka Leppäluoto?",Gun-Marie Fredriksson,raw,0.0,2.82e-05,1.1414757919992553,0.0164738871363477,Marie Fredriksson,6,labeled,0.17177846790743498,0.17140707465506222,0.16623864667299962,0.1687468817289644,0.15568785264297175,0.16614107639256698,1.0,raw
train_0904,hotpot,Pierre Bouvier and Melissa Auf der Maur are both from what country?,Canadian,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0905,hotpot,"Which singer/songwriter was older, Gwen Stefani or Freddie Mercury?","Farrokh ""Freddie"" Mercury",raw,0.0,2.655e-05,0.839882291998947,0.015900107797341,Freddie Mercury,5,labeled,0.20579472276707636,0.20523533527742113,0.0,0.20337436075801826,0.18650707822629772,0.19908850297118652,1.0,raw
train_0906,hotpot,Which industry did Leopoldo Torre Nilsson and Mark Sandrich both work in?,film,raw,0.0,2.565e-05,0.9871651669964194,0.015005265005265,film,6,labeled,0.1713548119514139,0.17092381022868147,0.16548378606978778,0.1699248358357486,0.15528107425464546,0.16703168165972285,1.0,raw
train_0907,hotpot,"""Outside"" is a song by the Foo Fighters from an album produced by who ?",Butch Vig,raw,0.0,2.7e-05,1.0020261669997126,0.0105497596999179,Butch Vig,4,labeled,0.25764421626915257,0.2573137281249167,0.2516698559453188,0.0,0.2333721996606119,0.0,1.0,raw
train_0908,hotpot,"Which documentary is older, Hacking Democracy or Raw Opium?",Hacking Democracy,raw,0.0,2.64e-05,1.5432864159956807,0.0158873442859722,Hacking Democracy,6,labeled,0.17125861684051405,0.17096977095983878,0.1662908014638003,0.16954201506807204,0.1552075925499719,0.16673120311780304,1.0,raw
train_0909,hotpot,"Which Actress played roles in ""Battlestar Galactica"" and White Noise: The Light?",Katee Sackhoff,raw,0.0,2.8049999999999997e-05,1.247880916998838,0.0140876902214856,Katee Sackhoff,6,labeled,0.17142792427088094,0.17107829660169027,0.16660000969510746,0.16918143362174617,0.1553330747333318,0.16637926107724335,1.0,raw
train_0910,hotpot,"Dan Wilson and Bert McCracken, have which mutual occupations?",singer and songwriter,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0911,hotpot,"Who is a Japanese video game designer and producer, currently serving as the co-Representative Director of Nintendo, who gave production input to a video game for the Nintendo 64, originally released in 1996 along with the debut of the console?",Shigeru Miyamoto,raw,0.0,3.3e-05,1.5435625839891145,0.0209663585247307,Shigeru Miyamoto,6,labeled,0.17223082347410118,0.17162948636810077,0.1663982539031404,0.16927570871617012,0.15616797799194826,0.16429774954653933,1.0,raw
train_0912,hotpot,"Corey Sanders oversees operations at a hotel and casino on what street in Paradise, Nevada?",Las Vegas Boulevard South,raw,0.0,2.7e-05,1.2801283329899888,0.0131214462749671,Las Vegas Boulevard,6,labeled,0.17214905326077234,0.17179928815588472,0.1645285992844278,0.16906976019099845,0.1559714277296204,0.1664818713782962,0.9999999999999999,raw
train_0913,hotpot,What private university in Georgia owns and operates a television station licensed to Warner Robins?,Mercer University,raw,0.0,2.7e-05,2.010106583009474,0.0079720093892555,Mercer University,5,labeled,0.20494330426007398,0.20470472544871768,0.0,0.2036187708828126,0.18558826244979737,0.20114493695859842,1.0,raw
train_0914,hotpot,What was the relationship between Chembai Bhagavatar and Lalgudi Jayaraman?,mentored,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0915,hotpot,Who lived longer: Achille-Claude Debussy or Charles Louis Ambroise Thomas?,Charles Louis Ambroise Thomas,debate,3.0,0.0003036,8.236235999997007,0.1890705277907519,Charles Louis Ambroise Thomas,3,labeled,0.0,0.0,0.3321391021123598,0.33909574289177014,0.0,0.32876515499587006,1.0,debate
train_0916,hotpot,Do Fish House Punch and Gin pahit contain alchohol?,yes,raw,0.0,2.5199999999999996e-05,1.0336300830094842,0.0209424083769633,yes,6,labeled,0.1722997555137165,0.17174436191480447,0.164886385992364,0.1699447816561763,0.15623010701599405,0.16489460790694466,1.0,raw
train_0917,hotpot,"Which of these two musicians, Lee Ranaldo or Ozzy Osbourne, has had a longer music career?","John Michael ""Ozzy"" Osbourne (born 3 December 1948) is an English singer, songwriter, and actor. He rose to prominence in the early 1970s as the lead vocalist of the heavy metal band Black Sabbath.",,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0918,hotpot,Which store in London was an early version of the type of store that Dealz is classified as?,Whiteleys,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0919,hotpot,"The event known as ""The Show"", held at Adelaide's most popular event center, currently runs how long?",10 days,raw,0.0,2.715e-05,1.2208786249975674,0.0108098423315814,10 days,5,labeled,0.20751428485473897,0.0,0.19664064290866606,0.20460996946094867,0.18796977228938894,0.20326533048625733,1.0,raw
train_0920,hotpot,"The 1992–93 NBA season was the Magic's fourth season in the National Basketball Association, in December, the team acquired Steve Kerr, an American former professional basketball player and the current head coach, of the which organization?",Golden State Warriors,raw,0.0,3.1349999999999996e-05,1.5596489169984125,0.0260891274497565,Golden State Warriors,6,labeled,0.17273027222559803,0.17212115443598228,0.16502863010086435,0.17027052215250796,0.15670110021101638,0.16314832087403108,1.0,raw
train_0921,hotpot,Which of the following is a women's magazine for African American women: Essence or New Zealand Woman's Weekly?,Essence,raw,0.0,2.7e-05,0.9187187499919672,0.0173393700028898,Essence,6,labeled,0.17159524453838013,0.17104239072755936,0.16606617123919112,0.16996330396523215,0.15553525266860133,0.16579763686103585,1.0,raw
train_0922,hotpot,What occupation was shared by Arthur Conan Doyle and Daniil Kharms?,writer,raw,0.0,2.55e-05,0.9219691670004976,0.0189014898821436,writer,6,labeled,0.17250362811520653,0.17184701189121943,0.16502180179178733,0.16838391806135217,0.15638304554485605,0.16586059459557842,0.9999999999999999,raw
train_0923,hotpot,"The November 1992 tornado outbreak was a three-day tornado outbreak that struck large parts of the Eastern United States and the Midwestern United States on November 21–23, also sometimes referred to as the Widespread Outbreak, as was as which  was the second-largest tornado outbreak on record for a single 24-hour period, just behind the 2011 Super Outbreak, was called?, ",1974 Super Outbreak,react,4.0,0.0006788999999999,8.698207290988648,0.378966758770828,2011 Super Outbreak,1,labeled,0.0,0.0,1.0,0.0,0.0,0.0,1.0,react
train_0924,hotpot,Did the movies Seoul Train and Stevie come out in the same year ?,no,cot,1.0,8.340000000000001e-05,2.352533790995949,0.034378284795647,no,5,labeled,0.0,0.20616377722049484,0.20006935601492476,0.20491070671488204,0.18718711217361497,0.20166904787608345,1.0,cot
train_0925,hotpot,What was the population of the town in New Jersey that Peter Gadol was born in? ,"30,316",,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0926,hotpot,What large gulf of the Atlantic Ocean does the Baboosic Brooke ultimately flow to?,Gulf of Maine,raw,0.0,2.775e-05,1.1716432920075022,0.0145876044787888,Gulf of Maine,6,labeled,0.17138513223540053,0.17095457589840873,0.16762151647712129,0.1693419228097336,0.15530206389022586,0.16539478868910995,1.0,raw
train_0927,hotpot,"In American football the air raid offense refers to an offensive scheme popularized by such coaches as which American college football coach, the head coach of the Washington State Cougars football team?  ",Michael Charles Leach,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0928,hotpot,"Daniel Nestor and Mary Joe Fernández, played which sports to win many titles ?",professional tennis player,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0929,hotpot,"Who is older, Michel Deville or Shinya Tsukamoto?",Michel Deville,raw,0.0,2.655e-05,0.8474468750064261,0.0171031017489612,Michel Deville,4,labeled,0.2530792695229502,0.25229062162299243,0.0,0.2495219284300774,0.0,0.24510818042398003,1.0,raw
train_0930,hotpot,What was the top speed of the fastest automobile in 2015?,340 km/h,multiagent,5.0,0.00182385,37.99681812399649,1.0,420 km/h,1,labeled,0.0,0.0,0.0,0.0,1.0,0.0,1.0,multiagent
train_0931,hotpot,Margaret Court and Ana Ivanovic play which sport?,tennis,raw,0.0,2.5350000000000003e-05,0.8364459580043331,0.020283245319251,tennis,6,labeled,0.17203287801910006,0.1715730599776132,0.16482144858111517,0.17004374866696562,0.15597783820233857,0.16555102655286738,1.0,raw
train_0932,hotpot,"Tricia Dickson and Danny Tamberelli are both veterans of Nickelodeon sketch comedy series ""All That"" and were both born in what year?",1982,raw,0.0,2.85e-05,0.8796692920004716,0.0172805820827648,1982,4,labeled,0.2605881571377468,0.0,0.247213820895981,0.2560002957334311,0.23619772623284105,0.0,1.0,raw
train_0933,hotpot,"Which was released first, Why We Fight or The Voyage that Shook the World?",Why We Fight,raw,0.0,2.7e-05,0.8529673750017537,0.0157673440784863,Why We Fight,6,labeled,0.17175768187636017,0.1712184023005476,0.1667951073122398,0.16901152834943342,0.1556580153571465,0.16555926480427252,1.0,raw
train_0934,hotpot,"Kung-Fu Master is a side-scrolling beat 'em up game produced by Irem as arcade game in 1984 and distributed by Data East in North America, the game was initially released in Japan under the title of Spartan X, as a tie-in based on the Jackie Chan film ""Wheels on Meals"", a 1984 Hong Kong martial arts comedy film written and directed by who, who also starred in the film?",Sammo Hung,self_consistency,2.0,0.0005679,3.1304245840001386,0.3653734800231615,Sammo Hung,3,labeled,0.0,0.0,0.3398321389513841,0.0,0.31961344364630795,0.340554417402308,1.0,self_consistency
train_0935,hotpot,"Which company which is split into three major industry areas, is headquartered in Wattens? ",Swarovski,cot,1.0,6.06e-05,2.4575595829956,0.0506012024048096,Swarovski,5,labeled,0.0,0.20765119506770233,0.19899896128186698,0.20553456807778966,0.18884372959371257,0.19897154597892855,1.0,cot
train_0936,hotpot,Which airport El Paso International Airport or Martha's Vineyard Airport is located closer to the centre of the local settlements ?,Martha's Vineyard Airport,raw,0.0,2.895e-05,0.962215332998312,0.023640372366487,Martha's Vineyard Airport,4,labeled,0.2633625738490264,0.0,0.2506379324601023,0.0,0.23886432855453035,0.247135165136341,1.0,raw
train_0937,hotpot,What do Freedomland U.S.A. and Baychester both have in common?,formerly home to the amusement park,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0938,hotpot,"FNQ Rugby, formerly the Cairns and District Rugby Union (CDRU), is the umbrella organisation for Rugby Union, in Far North Queensland, and where?",Cairns,react,4.0,0.000534,7.220401458005654,0.1902115836717247,Cairns,2,labeled,0.0,0.0,0.5202336546445346,0.0,0.4797663453554655,0.0,1.0,react
train_0939,hotpot,Are both Billy Milano and Luca Prodan considered American singers?,no,raw,0.0,2.5049999999999996e-05,1.1252427080034977,0.0245263621677191,no,6,labeled,0.17270347241375847,0.17175493682142057,0.1652157841687694,0.16943991840267617,0.15665230439983635,0.16423358379353903,1.0,raw
train_0940,hotpot,Do singers Daron Malakian and Corey Taylor sing in the same band?,no,raw,0.0,2.565e-05,0.6951596659928327,0.0143084260731319,no,6,labeled,0.1718181167664708,0.17137157700188946,0.16583751090336274,0.16963105487779517,0.1556900698352531,0.16565167061522854,0.9999999999999998,raw
train_0941,hotpot,One of the only Interstate highways to cross from Mexico to Canada The highway connects with U.S. Highway 95 at the Canada-U.S. border at?,Kingsgate,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0942,hotpot,where both Kenny Ortega and Edward H. Griffith choreographers?,no,cot,1.0,9.39e-05,3.0188678330014227,0.1139839766933721,no,5,labeled,0.0,0.20987689532382256,0.1990929283450195,0.20544554582134164,0.19208145824620795,0.19350317226360841,1.0,cot
train_0943,hotpot,"Alexander Korda and Spencer Gordon Bennet, have which mutual occupations?",film producer and director,raw,0.0,2.595e-05,1.2225196249928558,0.0151422319474835,film director,3,labeled,0.3478390085574634,0.0,0.3369462968364396,0.0,0.3152146946060971,0.0,1.0,raw
train_0944,hotpot,"Who is known, with Eugene O'Neill and Arthur Miller, as one of the three foremost American dramatists of the 20th century, Tennessee Williams or Anita Shreve?","""Tennessee"" Williams",raw,0.0,2.9849999999999997e-05,0.8201299999927869,0.0185081845238095,Tennessee Williams,6,labeled,0.17236439117828847,0.17170677827625316,0.16643010757129917,0.1690824488287712,0.15625067485174005,0.16416559929364802,1.0,raw
train_0945,hotpot,"Who has received attention from from literary critics in recent years, Shirley Jackson or Edwidge Danticat?",Shirley Hardie Jackson,self_consistency,2.0,0.0008257499999999,4.950663499999791,0.4676350662589194,Shirley Jackson,1,labeled,0.0,0.0,0.0,0.0,0.0,1.0,1.0,self_consistency
train_0946,hotpot,"German Wirehaired Pointer and Cavalier King Charles Spaniel, are a breed of what?",dog,raw,0.0,2.6099999999999997e-05,1.1262850420025643,0.0244107744107744,dog,6,labeled,0.17253554036390095,0.17171692808250485,0.1658987491059432,0.16872240011407463,0.15649817112130515,0.1646282112122712,1.0,raw
train_0947,hotpot,What genre of films were the films The Devil Came on Horseback and Comic Book Confidential?,documentary film,raw,0.0,2.655e-05,1.0399258329998702,0.0182417808925074,Documentary,6,labeled,0.1719243406310897,0.17136004288962922,0.16696172418480146,0.1683734898823062,0.1558476111279923,0.16553279128418116,1.0,raw
train_0948,hotpot,What production company worked on The Muppet Christmas Carol and Treasure Island?,Walt Disney,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
